"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V740","2020-04-12 17:00:00","60.000","324.000","3.800","22.000","0.550","1007.100","","0.500","-99.000","-99.000","-99.000","26.000","","18.900",""
"C0V790","2020-04-12 17:00:00","410.000","234.000","3.600","22.300","0.590","965.000","","0.500","-99.000","-99.000","-99.000","25.200","","18.400",""
"C0G860","2020-04-12 17:00:00","45.000","347.000","3.100","19.700","0.470","1009.400","","4.000","11.000","20.000","","22.200","","18.700",""
"C0Z250","2020-04-12 17:00:00","1124.000","0.000","0.200","10.800","0.990","889.000","","31.000","-99.000","-99.000","-99.000","15.200","","10.800",""
"C0K440","2020-04-12 17:00:00","35.000","356.000","7.600","18.400","0.550","1012.000","","1.500","-99.000","-99.000","-99.000","20.100","","17.800",""
"C0T900","2020-04-12 17:00:00","160.000","0.000","0.000","14.600","0.910","994.800","","8.500","-99.000","-99.000","-99.000","19.300","","14.600",""
"C0F9V0","2020-04-12 17:00:00","525.000","15.000","3.100","14.900","0.690","956.200","","5.000","9.500","17.000","","17.400","","14.400",""
"C0UA20","2020-04-12 17:00:00","2619.000","203.000","5.400","6.800","0.760","-99.000","","1.500","-99.000","-99.000","-99.000","10.200","","5.900",""
"C0M850","2020-04-12 17:00:00","695.000","0.000","0.000","17.000","0.800","934.200","","1.000","-99.000","-99.000","-99.000","20.300","","16.000",""
"C0C620","2020-04-12 17:00:00","19.000","6.000","2.500","18.700","0.490","1015.000","","4.000","-99.000","-99.000","-99.000","20.700","","16.100",""
"C0I360","2020-04-12 17:00:00","300.000","259.000","3.700","17.800","0.630","979.200","","7.500","-99.000","-99.000","-99.000","20.200","","16.400",""
"C0M810","2020-04-12 17:00:00","1354.000","0.000","0.000","13.100","0.990","864.800","","5.000","-99.000","-99.000","-99.000","16.700","","12.600",""
"C0AC80","2020-04-12 17:00:00","40.000","0.000","0.000","15.600","0.660","1013.500","","12.000","-99.000","-99.000","-99.000","18.200","","13.600",""
"CM0140","2020-04-12 17:00:00","26.000","59.000","1.700","17.100","0.860","1013.100","","20.000","-99.000","-99.000","-99.000","23.000","","17.100",""
"C0SA20","2020-04-12 17:00:00","857.000","360.000","2.800","13.000","1.000","918.200","","3.500","-99.000","-99.000","-99.000","17.700","","13.000",""
"C0K490","2020-04-12 17:00:00","91.000","352.000","1.400","19.300","0.520","1004.600","","17.500","7.200","349.000","","22.000","","17.800",""
"C0V820","2020-04-12 17:00:00","441.000","204.000","1.600","22.000","0.600","964.900","","0.000","-99.000","-99.000","-99.000","23.700","","17.900",""
"C0S810","2020-04-12 17:00:00","65.000","32.000","2.000","16.600","0.990","1010.100","","8.000","7.700","34.000","","21.700","","16.600",""
"C0R580","2020-04-12 17:00:00","10.000","334.000","5.500","23.300","0.620","1011.400","","0.000","-99.000","-99.000","-99.000","26.100","","19.900",""
"C0Z330","2020-04-12 17:00:00","488.000","165.000","0.600","14.300","0.980","961.000","","10.500","-99.000","-99.000","-99.000","18.000","","14.300",""
"C0E590","2020-04-12 17:00:00","40.000","51.000","2.200","17.000","0.550","1011.700","","0.500","10.300","19.000","","18.500","","15.500",""
"C0C710","2020-04-12 17:00:00","143.000","62.000","0.500","15.000","0.620","1002.600","","11.000","-99.000","-99.000","-99.000","17.400","","12.700",""
"C0K420","2020-04-12 17:00:00","42.000","16.000","4.400","18.800","0.520","1010.700","","2.000","12.500","31.000","","21.100","","17.700",""
"C0Z180","2020-04-12 17:00:00","34.000","263.000","0.400","17.000","0.800","1010.800","","8.500","-99.000","-99.000","-99.000","20.900","","17.000",""
"C0AD10","2020-04-12 17:00:00","27.000","22.000","2.900","17.300","0.380","1014.900","","2.000","-99.000","-99.000","-99.000","18.900","","14.300",""
"C0M720","2020-04-12 17:00:00","225.000","295.000","3.500","17.900","0.600","988.500","","5.500","8.800","301.000","","20.900","","17.100",""
"C0V450","2020-04-12 17:00:00","51.000","344.000","3.700","23.200","0.470","1006.800","","0.000","-99.000","-99.000","-99.000","26.500","","19.800",""
"C0R280","2020-04-12 17:00:00","242.000","59.000","1.800","17.800","1.000","986.600","","1.500","7.600","56.000","","22.200","","17.600",""
"C0E610","2020-04-12 17:00:00","850.000","357.000","0.700","12.200","0.700","920.500","","2.500","-99.000","-99.000","-99.000","14.200","","9.400",""
"C0Z310","2020-04-12 17:00:00","59.000","353.000","0.400","17.500","0.810","1008.000","","1.500","-99.000","-99.000","-99.000","20.600","","17.500",""
"C0S700","2020-04-12 17:00:00","507.000","79.000","0.900","14.100","1.000","958.400","","6.000","-99.000","-99.000","-99.000","18.200","","14.100",""
"C0T9G0","2020-04-12 17:00:00","605.000","37.000","0.800","11.800","1.000","948.000","","17.000","-99.000","-99.000","-99.000","17.300","","11.800",""
"C0U520","2020-04-12 17:00:00","517.000","251.000","2.200","11.300","0.770","959.400","","0.500","-99.000","-99.000","-99.000","15.500","","10.900",""
"C0E750","2020-04-12 17:00:00","62.000","63.000","2.900","16.900","0.510","1009.700","","3.000","-99.000","-99.000","-99.000","18.300","","15.400",""
"C0R810","2020-04-12 17:00:00","25.000","155.000","1.500","24.500","0.640","1010.500","","0.000","-99.000","-99.000","-99.000","25.300","","21.100",""
"C0G660","2020-04-12 17:00:00","27.000","8.000","4.800","19.600","0.510","1014.100","","4.500","10.600","14.000","","21.500","","18.300",""
"C0W140","2020-04-12 17:00:00","21.000","88.000","4.800","17.400","0.690","1015.700","","0.000","-99.000","-99.000","-99.000","20.400","","15.800",""
"C0U720","2020-04-12 17:00:00","1260.000","349.000","3.200","7.800","1.000","886.700","","9.000","-99.000","-99.000","-99.000","14.000","","7.800",""
"C0R690","2020-04-12 17:00:00","248.000","43.000","1.500","17.900","0.990","984.900","","0.000","-99.000","-99.000","-99.000","22.800","","17.800",""
"C0X150","2020-04-12 17:00:00","18.000","16.000","7.400","20.200","0.610","1014.000","","1.000","13.200","351.000","","23.200","","19.300",""
"C0Z050","2020-04-12 17:00:00","830.000","145.000","0.600","12.800","0.990","922.600","","1.000","-99.000","-99.000","-99.000","16.400","","12.800",""
"C0I490","2020-04-12 17:00:00","1601.000","224.000","3.200","9.600","0.990","840.300","","13.000","-99.000","-99.000","-99.000","13.100","","9.600",""
"C0I090","2020-04-12 17:00:00","910.000","238.000","1.200","11.800","1.000","912.900","","9.500","-99.000","-99.000","-99.000","16.500","","11.800",""
"C0X240","2020-04-12 17:00:00","394.000","22.000","1.100","18.500","0.640","970.200","","6.000","6.500","30.000","","21.000","","16.200",""
"C0S990","2020-04-12 17:00:00","409.000","32.000","2.800","16.200","1.000","968.500","","4.000","-99.000","-99.000","-99.000","22.200","","16.200",""
"C0E850","2020-04-12 17:00:00","104.000","57.000","1.800","16.400","0.540","1005.300","","3.500","7.700","54.000","","17.600","","14.400",""
"C0T9B0","2020-04-12 17:00:00","558.000","218.000","0.600","12.000","1.000","951.500","","24.500","-99.000","-99.000","-99.000","17.800","","11.900",""
"C0G650","2020-04-12 17:00:00","34.000","360.000","3.700","19.400","0.480","1011.600","","5.500","10.000","351.000","","22.600","","18.700",""
"C0K580","2020-04-12 17:00:00","26.000","5.000","3.700","19.700","0.550","1014.200","","2.500","11.200","353.000","","22.300","","18.200",""
"C0X050","2020-04-12 17:00:00","25.000","347.000","7.600","19.900","0.590","1010.700","","3.000","-99.000","-99.000","-99.000","23.700","","18.400",""
"CM0100","2020-04-12 17:00:00","25.000","114.000","2.500","17.100","0.460","1015.600","","1.500","-99.000","-99.000","-99.000","18.900","","14.900",""
"C0AC70","2020-04-12 17:00:00","71.000","0.000","0.100","17.600","0.430","1010.000","","11.500","-99.000","-99.000","-99.000","18.300","","13.800",""
"CM0130","2020-04-12 17:00:00","11.000","351.000","8.900","19.700","0.620","1014.300","","2.500","16.400","358.000","","22.600","","19.700",""
"C0W110","2020-04-12 17:00:00","16.000","76.000","1.200","17.200","0.560","1016.600","","0.000","-99.000","-99.000","-99.000","17.800","","13.400",""
"C0R670","2020-04-12 17:00:00","26.000","72.000","3.900","22.500","0.680","1011.300","","0.000","-99.000","-99.000","-99.000","24.200","","22.000",""
"C0X120","2020-04-12 17:00:00","28.000","350.000","6.200","20.000","0.590","1012.600","","0.500","13.000","4.000","","23.000","","19.100",""
"C0R100","2020-04-12 17:00:00","1006.000","251.000","0.400","16.000","0.950","902.100","","2.000","-99.000","-99.000","-99.000","17.400","","15.700",""
"C0R740","2020-04-12 17:00:00","58.000","103.000","4.700","21.500","0.730","1007.100","","0.000","-99.000","-99.000","-99.000","23.700","","21.200",""
"C0C700","2020-04-12 17:00:00","151.000","90.000","1.300","15.500","0.510","1001.200","","7.500","-99.000","-99.000","-99.000","17.700","","13.000",""
"C0W130","2020-04-12 17:00:00","18.000","26.000","6.900","18.800","0.630","1012.900","","0.500","16.400","26.000","","20.900","","18.800",""
"C0F9R0","2020-04-12 17:00:00","20.000","43.000","5.100","17.800","0.540","1014.800","","1.500","12.700","15.000","","19.100","","17.200",""
"C0V660","2020-04-12 17:00:00","25.000","358.000","4.900","21.900","0.520","1011.200","","0.500","12.500","3.000","","24.800","","19.200",""
"C0G780","2020-04-12 17:00:00","27.000","22.000","3.600","18.900","0.510","1012.700","","1.500","-99.000","-99.000","-99.000","20.600","","17.800",""
"C0C590","2020-04-12 17:00:00","72.000","37.000","1.500","16.700","0.460","1009.300","","4.000","-99.000","-99.000","-99.000","17.700","","13.800",""
"C0M790","2020-04-12 17:00:00","15.000","16.000","4.300","18.900","0.530","1012.500","","3.000","11.300","3.000","","21.800","","18.300",""
"C0R130","2020-04-12 17:00:00","1040.000","263.000","1.100","16.000","0.990","895.900","","0.500","-99.000","-99.000","-99.000","17.700","","15.400",""
"C0AH30","2020-04-12 17:00:00","755.000","312.000","3.900","10.500","0.840","930.700","","27.000","9.700","337.000","","15.300","","8.300",""
"C0X170","2020-04-12 17:00:00","50.000","19.000","3.800","21.200","0.560","1007.700","","1.500","10.500","360.000","","24.700","","19.100",""
"C0K291","2020-04-12 17:00:00","8.000","7.000","8.400","19.000","0.600","1015.100","","2.000","14.600","353.000","","21.200","","18.700",""
"C0D480","2020-04-12 17:00:00","223.000","0.000","0.000","13.900","0.810","991.600","","7.000","-99.000","-99.000","-99.000","16.700","","12.300",""
"C0F0C0","2020-04-12 17:00:00","983.000","25.000","0.400","13.300","0.900","904.500","","10.500","-99.000","-99.000","-99.000","14.700","","9.800",""
"C0U860","2020-04-12 17:00:00","5.000","83.000","3.600","17.400","0.530","1017.000","","0.500","10.700","91.000","","19.200","","15.200",""
"C0UA50","2020-04-12 17:00:00","808.000","316.000","4.300","7.600","1.000","923.600","","4.500","11.100","322.000","","15.300","","7.400",""
"C0X320","2020-04-12 17:00:00","30.000","6.000","8.600","20.400","0.550","1010.500","","2.000","-99.000","-99.000","-99.000","23.600","","18.500",""
"C0T960","2020-04-12 17:00:00","120.000","0.000","0.200","15.300","0.990","1001.500","","19.500","-99.000","-99.000","-99.000","19.800","","15.200",""
"C0SA80","2020-04-12 17:00:00","136.000","0.000","0.000","18.100","0.970","999.100","","1.500","-99.000","-99.000","-99.000","21.700","","17.900",""
"C0F9Q0","2020-04-12 17:00:00","149.000","16.000","5.700","16.700","0.530","997.700","","1.500","11.700","16.000","","18.800","","16.400",""
"C0F9X0","2020-04-12 17:00:00","166.000","43.000","7.500","16.300","0.540","-99.000","","1.000","16.600","24.000","","17.800","","15.900",""
"C0F0D0","2020-04-12 17:00:00","3171.000","157.000","6.100","1.000","0.850","692.300","","1.500","-99.000","-99.000","-99.000","4.900","","1.000",""
"C0S730","2020-04-12 17:00:00","110.000","44.000","11.800","17.600","0.830","1001.600","","0.000","18.400","62.000","","23.500","","17.300",""
"C0T790","2020-04-12 17:00:00","2830.000","274.000","0.900","4.400","0.810","722.700","","14.000","-99.000","-99.000","-99.000","8.500","","4.400",""
"C0V750","2020-04-12 17:00:00","50.000","358.000","4.300","21.700","0.530","1009.200","","1.500","11.700","353.000","","24.700","","19.600",""
"C0K530","2020-04-12 17:00:00","12.000","30.000","6.800","18.500","0.590","1014.900","","2.000","16.100","20.000","","20.200","","18.500",""
"C0M780","2020-04-12 17:00:00","30.000","23.000","3.600","19.400","0.520","1012.200","","3.000","10.600","30.000","","22.700","","18.300",""
"C0K510","2020-04-12 17:00:00","10.000","5.000","6.500","18.800","0.550","1013.800","","3.000","12.800","26.000","","21.400","","18.400",""
"C0D650","2020-04-12 17:00:00","97.000","68.000","2.200","16.400","0.500","1007.100","","1.500","-99.000","-99.000","-99.000","18.000","","14.000",""
"C0V630","2020-04-12 17:00:00","19.000","356.000","4.900","20.500","0.550","1011.800","","2.500","13.400","360.000","","23.200","","19.200",""
"C0U910","2020-04-12 17:00:00","17.000","16.000","2.800","16.100","0.550","1015.400","","1.500","-99.000","-99.000","-99.000","19.900","","15.000",""
"C0U600","2020-04-12 17:00:00","10.000","166.000","1.600","16.300","0.500","1015.300","","0.500","8.300","131.000","","19.800","","14.300",""
"C0G820","2020-04-12 17:00:00","29.000","9.000","1.800","19.800","0.560","1011.600","","2.000","8.100","5.000","","22.100","","18.000",""
"C0R590","2020-04-12 17:00:00","72.000","339.000","6.700","22.100","0.620","1004.300","","0.500","-99.000","-99.000","-99.000","25.900","","19.100",""
"C0A9E0","2020-04-12 17:00:00","26.000","340.000","2.100","17.100","0.420","1016.000","","6.000","-99.000","-99.000","-99.000","18.700","","14.400",""
"C0R480","2020-04-12 17:00:00","57.000","358.000","3.500","23.100","0.560","1005.600","","0.000","-99.000","-99.000","-99.000","26.200","","19.600",""
"C0X300","2020-04-12 17:00:00","70.000","4.000","2.000","19.900","0.580","1006.600","","4.000","-99.000","-99.000","-99.000","22.800","","17.200",""
"C0U970","2020-04-12 17:00:00","7.000","18.000","3.000","16.400","0.490","1017.900","","0.500","11.700","55.000","","20.100","","15.200",""
"C0SA90","2020-04-12 17:00:00","497.000","43.000","0.400","16.000","1.000","957.200","","6.000","-99.000","-99.000","-99.000","21.200","","16.000",""
"C0R750","2020-04-12 17:00:00","551.000","46.000","8.000","16.000","1.000","951.000","","0.500","-99.000","-99.000","-99.000","20.100","","16.000",""
"C0R340","2020-04-12 17:00:00","230.000","25.000","1.800","19.000","0.930","987.200","","0.000","-99.000","-99.000","-99.000","23.300","","18.500",""
"C0M750","2020-04-12 17:00:00","10.000","18.000","7.600","19.100","0.570","1014.200","","1.500","14.000","14.000","","21.300","","19.000",""
"C0I110","2020-04-12 17:00:00","161.000","1.000","2.600","19.300","0.590","997.200","","5.500","8.100","331.000","","22.300","","18.700",""
"C0V370","2020-04-12 17:00:00","74.000","350.000","1.100","21.200","0.590","1005.600","","2.000","8.800","335.000","","25.700","","17.900",""
"C0C690","2020-04-12 17:00:00","242.000","12.000","2.000","15.000","0.450","989.800","","7.000","-99.000","-99.000","-99.000","16.900","","12.300",""
"C0A540","2020-04-12 17:00:00","401.000","0.000","0.100","11.400","0.780","970.300","","9.000","-99.000","-99.000","-99.000","15.600","","9.600",""
"C0SA60","2020-04-12 17:00:00","6.000","329.000","2.100","18.500","0.900","1014.000","","0.000","-99.000","-99.000","-99.000","22.400","","18.500",""
"C0H950","2020-04-12 17:00:00","192.000","329.000","0.700","18.500","0.590","993.100","","8.500","-99.000","-99.000","-99.000","21.300","","17.400",""
"C0O960","2020-04-12 17:00:00","112.000","340.000","4.200","20.400","0.640","1000.000","","1.500","10.300","1.000","","24.100","","17.700",""
"C0E880","2020-04-12 17:00:00","507.000","56.000","5.500","12.800","0.710","957.800","","1.000","10.700","12.000","","16.000","","12.000",""
"C0AH10","2020-04-12 17:00:00","30.000","319.000","2.900","17.200","0.450","1014.500","","17.000","-99.000","-99.000","-99.000","18.900","","14.200",""
"C0R820","2020-04-12 17:00:00","588.000","328.000","0.300","19.900","0.810","947.700","","0.000","-99.000","-99.000","-99.000","22.800","","17.600",""
"C0R680","2020-04-12 17:00:00","13.000","50.000","3.000","19.800","0.930","1012.900","","1.000","-99.000","-99.000","-99.000","25.000","","19.700",""
"C0X210","2020-04-12 17:00:00","38.000","4.000","5.900","19.600","0.570","1008.700","","5.000","11.600","4.000","","22.900","","18.600",""
"C0D430","2020-04-12 17:00:00","87.000","78.000","0.400","16.400","0.630","1007.000","","3.500","-99.000","-99.000","-99.000","17.900","","14.300",""
"C0AD30","2020-04-12 17:00:00","20.000","1.000","2.200","17.600","0.390","1013.800","","2.000","-99.000","-99.000","-99.000","19.300","","15.200",""
"C0R240","2020-04-12 17:00:00","87.000","335.000","1.100","24.300","0.560","1002.300","","0.000","-99.000","-99.000","-99.000","25.300","","19.900",""
"C0AI30","2020-04-12 17:00:00","26.000","321.000","1.500","17.400","0.460","1016.200","","13.500","-99.000","-99.000","-99.000","18.800","","14.500",""
"C0U960","2020-04-12 17:00:00","1885.000","23.000","6.000","3.400","1.000","810.700","","2.000","-99.000","-99.000","-99.000","10.600","","2.000",""
"C0T9E0","2020-04-12 17:00:00","415.000","234.000","0.600","13.100","0.960","968.300","","16.500","-99.000","-99.000","-99.000","18.800","","12.800",""
"C0D550","2020-04-12 17:00:00","1956.000","0.000","0.000","4.000","0.970","808.900","","6.500","-99.000","-99.000","-99.000","9.600","","2.200",""
"C0C630","2020-04-12 17:00:00","209.000","49.000","0.900","14.800","0.540","994.200","","6.500","-99.000","-99.000","-99.000","17.100","","12.500",""
"C0A560","2020-04-12 17:00:00","405.000","348.000","0.700","11.900","0.850","971.300","","7.500","7.100","8.000","","16.400","","10.700",""
"C0X190","2020-04-12 17:00:00","10.000","3.000","5.000","20.200","0.580","1013.000","","2.500","11.400","348.000","","23.000","","19.000",""
"C0S950","2020-04-12 17:00:00","415.000","67.000","2.900","14.800","1.000","966.700","","0.500","-99.000","-99.000","-99.000","19.400","","14.800",""
"C0I530","2020-04-12 17:00:00","3014.000","226.000","6.800","0.800","1.000","696.300","","-99.000","16.300","253.000","","5.200","","0.600",""
"C0M670","2020-04-12 17:00:00","43.000","357.000","5.800","19.000","0.540","1009.800","","4.000","-99.000","-99.000","-99.000","21.700","","18.400",""
"C0Z061","2020-04-12 17:00:00","174.000","337.000","1.200","15.900","0.990","998.300","","13.500","-99.000","-99.000","-99.000","20.300","","15.900",""
"C0M730","2020-04-12 17:00:00","40.000","356.000","4.400","19.900","0.550","1009.700","","2.500","10.200","359.000","","23.800","","18.700",""
"C0U750","2020-04-12 17:00:00","398.000","308.000","6.600","11.700","0.680","970.200","","1.000","17.300","300.000","","15.800","","10.000",""
"C0A650","2020-04-12 17:00:00","287.000","322.000","0.400","14.100","0.730","984.700","","20.000","-99.000","-99.000","-99.000","23.000","","11.600",""
"C0K400","2020-04-12 17:00:00","65.000","355.000","5.700","18.700","0.540","1008.600","","5.000","10.800","3.000","","21.500","","18.200",""
"C0I370","2020-04-12 17:00:00","671.000","243.000","3.000","15.300","0.770","939.200","","15.500","-99.000","-99.000","-99.000","19.500","","15.200",""
"C0S750","2020-04-12 17:00:00","2280.000","343.000","1.300","9.600","0.720","770.600","","12.000","-99.000","-99.000","-99.000","13.600","","9.100",""
"C0R650","2020-04-12 17:00:00","29.000","316.000","3.500","23.900","0.550","1010.600","","0.000","-99.000","-99.000","-99.000","26.800","","20.300",""
"C0E740","2020-04-12 17:00:00","27.000","64.000","1.600","16.900","1.000","1009.000","","0.500","-99.000","-99.000","-99.000","18.100","","15.000",""
"C0AI20","2020-04-12 17:00:00","25.000","14.000","5.500","16.400","0.400","1015.600","","5.500","-99.000","-99.000","-99.000","18.900","","14.500",""
"C0E550","2020-04-12 17:00:00","84.000","60.000","4.300","16.000","0.440","1008.600","","2.000","11.900","57.000","","17.900","","14.700",""
"C0X060","2020-04-12 17:00:00","19.000","7.000","7.700","20.100","0.530","1014.500","","1.000","13.300","5.000","","24.100","","18.700",""
"C0R510","2020-04-12 17:00:00","31.000","329.000","2.600","24.000","0.500","1008.500","","0.000","8.000","327.000","","27.500","","20.300",""
"C0AC60","2020-04-12 17:00:00","55.000","0.000","0.000","16.800","0.460","1012.400","","9.000","-99.000","-99.000","-99.000","18.100","","13.600",""
"C0UA70","2020-04-12 17:00:00","547.000","318.000","8.500","10.100","0.830","953.200","","10.000","20.400","334.000","","14.700","","8.700",""
"C0G740","2020-04-12 17:00:00","24.000","360.000","4.600","18.500","0.540","1013.500","","1.500","11.500","333.000","","20.900","","18.100",""
"C0F9N0","2020-04-12 17:00:00","75.000","8.000","2.100","20.600","0.430","1006.500","","5.500","8.200","14.000","","22.100","","19.000",""
"C0F9T0","2020-04-12 17:00:00","111.000","341.000","3.700","17.700","0.480","1002.300","","1.500","10.100","342.000","","19.200","","17.000",""
"C0S710","2020-04-12 17:00:00","382.000","333.000","1.200","15.900","0.980","972.100","","4.000","-99.000","-99.000","-99.000","19.600","","15.900",""
"C0M680","2020-04-12 17:00:00","37.000","348.000","3.600","19.000","0.570","1012.700","","3.000","10.000","345.000","","22.500","","18.400",""
"C0X220","2020-04-12 17:00:00","26.000","355.000","6.500","18.800","0.570","1012.000","","1.000","13.500","352.000","","21.500","","18.600",""
"C0R560","2020-04-12 17:00:00","22.000","318.000","4.800","23.000","0.570","1010.900","","0.000","9.900","311.000","","26.300","","19.700",""
"C0F9P0","2020-04-12 17:00:00","26.000","38.000","5.900","17.900","0.560","1014.000","","0.000","13.100","35.000","","19.400","","17.000",""
"C0O970","2020-04-12 17:00:00","71.000","322.000","3.500","20.700","0.590","1005.900","","2.000","10.800","327.000","","24.800","","18.300",""
"C0F0B0","2020-04-12 17:00:00","311.000","51.000","3.400","16.600","0.520","980.000","","2.000","-99.000","-99.000","-99.000","18.600","","15.300",""
"C0R700","2020-04-12 17:00:00","19.000","51.000","3.200","22.400","0.700","1011.200","","0.000","-99.000","-99.000","-99.000","23.900","","21.500",""
"C0R780","2020-04-12 17:00:00","72.000","7.000","2.700","19.500","0.890","1007.500","","0.000","-99.000","-99.000","-99.000","24.100","","19.300",""
"C0R620","2020-04-12 17:00:00","34.000","45.000","2.300","19.400","0.950","1010.800","","0.000","9.500","31.000","","25.000","","19.400",""
"C0C660","2020-04-12 17:00:00","176.000","42.000","1.800","15.600","0.540","998.100","","7.000","-99.000","-99.000","-99.000","17.600","","13.200",""
"C0SA10","2020-04-12 17:00:00","411.000","74.000","0.800","15.700","1.000","968.000","","3.000","-99.000","-99.000","-99.000","19.500","","15.700",""
"C0M740","2020-04-12 17:00:00","15.000","2.000","3.400","19.200","0.550","1013.200","","2.500","13.600","11.000","","22.000","","18.500",""
"C0K460","2020-04-12 17:00:00","60.000","7.000","6.700","18.900","0.560","1007.600","","9.500","13.900","10.000","","20.900","","18.200",""
"C0X100","2020-04-12 17:00:00","10.000","345.000","6.000","20.700","0.450","1011.400","","1.000","12.200","323.000","","23.500","","19.500",""
"C0K560","2020-04-12 17:00:00","117.000","3.000","3.300","18.800","0.530","1002.500","","8.000","-99.000","-99.000","-99.000","22.900","","17.900",""
"C0R150","2020-04-12 17:00:00","105.000","315.000","1.500","23.500","0.550","999.600","","0.000","-99.000","-99.000","-99.000","25.700","","19.300",""
"C0S690","2020-04-12 17:00:00","522.000","23.000","1.600","15.200","1.000","955.300","","1.500","-99.000","-99.000","-99.000","19.500","","15.200",""
"C0U870","2020-04-12 17:00:00","474.000","340.000","1.900","11.100","0.680","962.100","","4.500","7.200","294.000","","16.300","","10.800",""
"C0A520","2020-04-12 17:00:00","48.000","0.000","0.000","17.200","0.510","1013.400","","7.000","-99.000","-99.000","-99.000","18.000","","14.100",""
"C0X130","2020-04-12 17:00:00","27.000","355.000","5.300","20.800","0.540","1010.800","","0.500","11.400","335.000","","23.900","","19.600",""
"C0V400","2020-04-12 17:00:00","56.000","10.000","7.000","21.600","0.630","1006.400","","0.500","13.900","347.000","","24.300","","19.400",""
"C0UA40","2020-04-12 17:00:00","1121.000","46.000","3.400","5.300","1.000","889.700","","7.500","-99.000","-99.000","-99.000","14.000","","5.300",""
"C0G720","2020-04-12 17:00:00","50.000","5.000","5.400","18.800","0.550","1009.500","","4.500","11.600","339.000","","20.800","","17.900",""
"C0G890","2020-04-12 17:00:00","24.000","26.000","6.900","18.400","0.540","1013.100","","0.500","15.000","6.000","","19.600","","17.500",""
"C0I540","2020-04-12 17:00:00","3344.000","-99.000","-99.000","-0.800","1.000","677.300","","-99.000","-99.000","-99.000","-99.000","4.000","","-0.800",""
"C0K390","2020-04-12 17:00:00","31.000","34.000","6.500","19.300","0.560","1012.200","","6.000","-99.000","-99.000","-99.000","21.200","","18.300",""
"C0R730","2020-04-12 17:00:00","163.000","74.000","3.000","20.300","0.820","995.300","","0.000","-99.000","-99.000","-99.000","24.200","","19.300",""
"C0T9A0","2020-04-12 17:00:00","498.000","0.000","0.200","12.200","0.990","958.200","","14.000","-99.000","-99.000","-99.000","17.300","","11.900",""
"C0AH40","2020-04-12 17:00:00","426.000","357.000","0.900","13.800","0.630","966.300","","3.500","-99.000","-99.000","-99.000","17.000","","12.100",""
"C0X280","2020-04-12 17:00:00","22.000","23.000","9.300","19.400","0.560","1012.700","","1.000","14.600","35.000","","22.100","","18.900",""
"C0V620","2020-04-12 17:00:00","18.000","353.000","5.700","21.500","0.560","1011.900","","1.500","11.700","332.000","","24.500","","19.000",""
"C0H960","2020-04-12 17:00:00","120.000","21.000","3.000","19.400","0.470","1000.000","","6.000","9.600","351.000","","21.600","","18.100",""
"C0M530","2020-04-12 17:00:00","1385.000","0.000","0.000","11.100","0.990","867.400","","4.000","-99.000","-99.000","-99.000","15.400","","11.000",""
"C0R170","2020-04-12 17:00:00","26.000","321.000","0.600","23.000","0.540","1010.100","","0.500","-99.000","-99.000","-99.000","27.500","","19.800",""
"C0I420","2020-04-12 17:00:00","305.000","15.000","2.700","19.100","0.580","979.400","","9.000","-99.000","-99.000","-99.000","21.700","","17.100",""
"C0A930","2020-04-12 17:00:00","216.000","350.000","1.000","14.900","0.490","991.300","","22.500","-99.000","-99.000","-99.000","18.000","","12.200",""
"C0F9M0","2020-04-12 17:00:00","230.000","13.000","2.400","16.700","0.430","989.100","","1.000","9.300","24.000","","18.700","","15.500",""
"C0AC40","2020-04-12 17:00:00","1079.000","355.000","4.500","6.700","0.990","893.900","","8.500","12.600","343.000","","12.000","","5.400",""
"C0AI00","2020-04-12 17:00:00","188.000","2.000","1.500","15.300","0.600","997.200","","2.500","-99.000","-99.000","-99.000","17.100","","12.500",""
"C0T9M0","2020-04-12 17:00:00","92.000","351.000","1.300","15.300","1.000","1006.700","","22.500","-99.000","-99.000","-99.000","20.700","","15.300",""
"C0S960","2020-04-12 17:00:00","32.000","11.000","2.200","18.500","0.900","1011.300","","1.000","-99.000","-99.000","-99.000","23.000","","18.500",""
"C0K430","2020-04-12 17:00:00","30.000","14.000","2.700","18.600","0.560","1013.500","","3.500","12.700","13.000","","21.100","","18.000",""
"C0Z170","2020-04-12 17:00:00","199.000","65.000","3.100","16.300","1.000","993.900","","2.000","-99.000","-99.000","-99.000","20.900","","16.300",""
"C0Z100","2020-04-12 17:00:00","36.000","243.000","1.100","15.800","0.930","1012.600","","12.000","-99.000","-99.000","-99.000","20.200","","15.800",""
"C0U710","2020-04-12 17:00:00","1942.000","272.000","0.800","3.100","1.000","804.900","","5.500","-99.000","-99.000","-99.000","9.800","","2.000",""
"C0SA30","2020-04-12 17:00:00","92.000","36.000","4.100","15.900","0.980","1005.600","","9.000","-99.000","-99.000","-99.000","22.400","","15.900",""
"C0V500","2020-04-12 17:00:00","6.000","354.000","1.700","22.500","0.570","1011.200","","0.000","8.300","13.000","","25.700","","20.000",""
"CM0160","2020-04-12 17:00:00","159.000","18.000","2.100","18.100","0.530","998.300","","8.500","9.700","353.000","","22.000","","17.000",""
